Timestamp,What Klout score did you choose? (n=1),What is the average Klout score? (n=5),What is the average Klout score? (n=10)
12/2/2014 23:38:09,52.73731623,25.53094429,39.67368364
12/3/2014 14:23:01,11.85899,34.06823,40.83866
12/3/2014 16:56:35,42.19,38.68,39.19
12/3/2014 18:01:43,14.411889,20.716059,36.77130799
12/3/2014 21:04:07,43.2079,24.83,32.13
12/4/2014 0:15:48,64.46902062,40.8420167,40.26848069
12/4/2014 4:21:33,13.13477242,45.74981415,44.41094426
12/4/2014 19:18:36,69.2272,33.3216,37.4958
12/5/2014 3:25:22,35.6996,37.4725,43.388
12/5/2014 3:25:43,0,0,0
12/5/2014 3:25:53,-10,-10,-10
12/5/2014 3:26:13,-10000000,-10000000,-10000000
12/5/2014 3:26:33,1/0,1/0,1/0
12/5/2014 3:27:19,387487364939,3982374239428,37948237892938
12/5/2014 18:57:04,25.10417915,42.33045307,33.02874619
12/6/2014 7:55:25,53.33809913,44.87234966,40.53560363
12/6/2014 14:17:49,59.01940393,38.04389907,38.53317095
12/6/2014 14:17:59,59.01940393,38.04389907,38.53317095
12/6/2014 21:23:49,13.88475911,28.31015936,46.85816626
12/7/2014 1:37:06,901,559.6,468.8
12/7/2014 3:31:56,61.98294349,45.66220726,36.39577434
12/7/2014 17:32:05,14.46,36.3342,39.2306
12/8/2014 0:07:56,33.96336346,40.06614234,30.8579406
12/9/2014 0:18:55,279,400.2,436.9
12/10/2014 6:24:22,21.34495426,37.84666315,37.74996597
12/10/2014 12:04:27,43.20266576,37.66782063,26.17078434
12/10/2014 19:30:04,46.16,51.04,41.5
12/10/2014 22:22:04,70.69758,24.48795,37.37591
12/11/2014 8:38:47,31.387,44.27,34.86
12/11/2014 10:28:17,20.57464051,42.98679671,48.59082157
12/11/2014 17:17:23,46.23170058,41.77990927,32.85276448
12/12/2014 12:41:00,13.856167,39.99484,33.21061
12/12/2014 17:28:40,15.9833743,50.98008,31.1508677
12/13/2014 13:00:49,23.38866821,38.05285629,47.64565479
12/14/2014 17:34:58,20.61587713,41.44399413,35.69120089
12/14/2014 18:32:44,22.36,36.68,30.52
12/15/2014 18:12:10,30.49285098,38.31,32.93
12/15/2014 18:36:13,38.46390631,35.87848,36.23857
12/16/2014 12:19:30,15.00910058,42.62,13.4355
12/16/2014 15:53:15,53.1656567,31.3102379,34.54455242
12/16/2014 18:33:09,51.99,41.238,44.176
12/17/2014 4:36:06,30.35,34.08,33.21
12/17/2014 9:12:01,59.01940393,44.90160685,32.61106537
12/17/2014 20:59:50,40.235,42.33,28.04
12/18/2014 11:43:51,28.85695698,38.05061547,33.49942494
12/18/2014 15:25:01,13.88475911,42.05295374,34.82545811
12/19/2014 3:11:37,49.90297065,48.9687,55
12/20/2014 11:16:51,36.581,36.514,35.218
12/21/2014 10:45:29,43.20540474,40.67845012,44.02924802
12/21/2014 18:18:46,23.65,38.97,34.98
12/21/2014 21:40:21,53.00747476,36.68366907,37.86048725
12/22/2014 2:23:27,33.54862304,39.21769437,30.69527962
12/23/2014 2:57:17,25.5283272,32.20602221,37.70727726
12/25/2014 7:08:03,26.16048929,35.72667641,40.93914373
12/25/2014 14:55:33,66.07593636,37.02182537,27.54989243
12/25/2014 18:59:47,52.63936502,43.32564271,41.44375529
12/26/2014 0:55:05,33.96243809,34.73434323,36.86497908
12/26/2014 1:07:08,37.37124991,30.158363,398.342
12/26/2014 8:52:14,11.745,44.18,36.63
12/27/2014 0:26:22,36.67577959,39.56939495,42.4514006
12/27/2014 4:07:18,50.66546344,41.79728358,34.58478974
12/27/2014 12:14:39,31.38720636,41.90345507,34.5406484
12/27/2014 18:54:42,52.08541283,29.91064487,40.48628123
12/28/2014 9:36:30,50.07263274,39.64233343,30.66068335
12/28/2014 10:44:29,53.1656567,34.26367448,34.04687011
12/28/2014 11:14:10,13.58,56.16,34.32
12/28/2014 11:56:05,22.36,33.34,36.97
12/28/2014 14:56:19,60.9087471,30.35265087,34.52237396
12/28/2014 21:30:24,38.64552812,31.75706932,38.90934389
12/29/2014 10:31:03,5542412154,1699647169,"365,86"
12/29/2014 12:19:04,55.38205108 43.73677268 27.79611731 40.57928532 40.89873483 50.01131336 13.40515015 28.85695698 25.62891096 65.22017435 56.61293778,29.13244776,40.73894589
12/29/2014 16:32:24,61.28164622,53.44487994,32.19756607
12/29/2014 21:49:23,43.2054,32.5617,34.8266
12/30/2014 7:44:36,53.1656567,31.03599291,40.84725976
12/30/2014 11:53:58,53.16,39.96,29.55
12/30/2014 13:35:39,50,36,34
12/30/2014 14:24:00,35,428.4,545.1
12/30/2014 15:52:07,25.10417915,42.33045307,31.03790795
12/30/2014 21:47:49,56.70408567,52.83915963,43.18707403
12/31/2014 4:19:58,40.78219363,40.6774805,32.42735609
12/31/2014 7:58:56,13.85616705,36.683,37.8605
12/31/2014 13:24:44,10,32.54,35.69
12/31/2014 14:12:09,48.81060587,30.87529442,38.85157666
1/1/2015 4:51:19,42.19,36.99,39.48
1/1/2015 5:36:11,13.13950746,35.13756228,33.02874619
1/1/2015 10:12:54,60.9087471,43.18396666,28.22198319
1/1/2015 11:59:34,39.8014687,34.906214,40.64825236
1/2/2015 5:04:37,15.38,31.4,32.1
1/2/2015 8:30:08,53.33809913,24.03598655,38.88237746
1/2/2015 13:35:55,22.36088208,53.80234539,43.83996335
1/2/2015 21:58:54,22.36088208,35.43121364,35.59402537
1/3/2015 7:35:10,33.963363,53.359,32.698
1/3/2015 12:27:05,43.20540474,30.67572099,33.48665266
1/3/2015 16:07:57,17.17908472,41.10968492,36.84041063
1/3/2015 23:24:32,60.9087471,33.149695,38.73912573
1/4/2015 0:33:43,500,487.4,521.2
1/4/2015 2:57:25,40.15170066,46.14,39.62
1/4/2015 5:33:03,51.08,43.7,39.25
1/4/2015 15:13:19,49.90297065,37.37860202,28.75
1/4/2015 20:51:55,100000000000,100000000000000,1E+15
1/4/2015 20:53:48,dsafdf,asdfs,saf
1/5/2015 4:53:49,547,35.89583991,41.15203609
1/5/2015 15:55:33,16.92590647,41.74131867,34.03144008
1/6/2015 10:43:13,59.01940393,54.85939953,39.91550594
1/6/2015 13:17:00,55.42412154,38.33144805,36.42760444
1/6/2015 14:18:45,43.05,29.45,38.92
1/6/2015 21:42:32,37.10545563,43.311,54.36
1/6/2015 22:12:32,53.1656567,35.95861924,43.51742318
1/7/2015 8:36:40,48.26,51.37,38.55
1/7/2015 22:20:27,23.22223768,30.35265087,42.57172784
1/9/2015 7:33:16,51.08500211,13.9632455,16.02014174
1/9/2015 13:54:48,26.29085692,44.71820775,36.11177588
1/10/2015 6:25:02,13.13477242,44.2695458,37.89313978
1/10/2015 19:47:16,25.28,40.42,36.28
1/11/2015 7:02:18,42.4382946,31.72636515,42.18347161
1/12/2015 14:21:59,42.19095492,38.07486627,39.95
1/12/2015 16:12:38,15.76151589,53.703,43.54
1/13/2015 2:22:00,1,"1,2,3,4,5","1,2,3,4,5,6,7,89,10"
1/13/2015 12:47:22,26.51507812,47.71667066,36.45958916
1/13/2015 20:26:13,40.23515157,31.99973432,40.14783712
1/14/2015 1:07:47,10,46.53,35.41
1/14/2015 12:19:42,15.38377623,29.3516,36.73678
1/14/2015 20:06:39,18.40643595,32.9167849,32.6866567
1/15/2015 5:39:53,36.7,34.63,46.65
1/15/2015 15:28:11,16.03702659,44.46007432,36.99862278
1/15/2015 20:49:11,64.69624,39.51265842,34.86143195
1/15/2015 20:55:19,217,29.56,33.06
1/15/2015 20:57:47,22.53,29.56,33.06
1/16/2015 18:45:15,49.44794676,42.12894527,29.41320478
1/17/2015 2:56:06,29.8,33.5,34.5
1/17/2015 10:05:58,40.07894323,26.87230038,45.50921742
1/17/2015 10:22:12,42.4382946,31.17739304,38.39892572
1/17/2015 10:25:12,36.67577959,31.17739304,38.39892572
1/17/2015 19:23:13,43.90124539,34.25635542,3610727561
1/18/2015 3:38:39,26.16,38.26,40.29
1/18/2015 16:05:48,52.64927877,43.04924542,40.18136932
1/19/2015 2:08:39,60.9087471,43.77220826,37.75637765
1/19/2015 6:25:16,42.93761962,28.19799534,52.1446787
1/19/2015 13:28:52,54,3,2
1/19/2015 13:30:06,43.20540471,36.68,47.7
1/19/2015 15:53:58,51.64524827,37.1332187,36.84579359
1/19/2015 16:17:06,54.87422452,47.45594233,36.24800694
1/19/2015 16:37:19,"13,85",43.68,33.23
1/19/2015 16:51:16,43.20794531,31.36893104,39.32188517
1/19/2015 20:44:21,47.09,23.52,42.98
1/20/2015 13:21:38,26.16,37.02,31.819
1/20/2015 18:32:46,43.203,37.293,45.391
1/21/2015 13:12:58,"65,22","29,59","34,44"
1/21/2015 17:07:00,485,29.9199129,37.82661761
1/21/2015 21:21:12,18.10226602,37.41419038,34.44917971
1/22/2015 5:32:35,25.104,34.096,36.79
1/22/2015 14:34:04,13.5501168,33.90975061,71.39456897
1/23/2015 12:53:26,47.04751187,43.30637496,40.66654756
1/24/2015 6:46:46,30.3592,43.8411,48.7979
1/24/2015 11:40:30,7069758344,3779274549,3779605986
1/26/2015 2:18:31,50.48984678,35.08767,41.58656496
1/27/2015 5:16:44,49.43762406,33.70740253,27.62128418
1/27/2015 13:40:28,46.16543093,56.42237523,42.42653623
1/27/2015 17:21:44,40.24,34.03,28.05
1/29/2015 4:56:48,40.45979461,37.49864542,41.11763989
1/29/2015 6:20:29,52.7051741,44.70002741,39.48812582
1/29/2015 9:57:08,10,29.76,43.7
1/29/2015 13:06:37,44.279281,14.1630232,36.8445195
1/29/2015 20:23:40,47.85082619,36.66605854,35.50628986
1/30/2015 4:00:08,53.41741571,52.57671416,35.06364383
1/30/2015 9:45:39,23.2222,30.6292,34.2654
1/30/2015 18:15:49,29.39676653,35.64967192,40.3363283
1/30/2015 19:03:12,46.03761416,30.35265087,43.84616582
1/31/2015 6:06:09,27.259,31.529,31.271
1/31/2015 6:52:48,22.361,36.742,29.43
1/31/2015 10:01:04,4320540474,2883736623,3908448806
1/31/2015 19:40:18,64.46902062,25.07471785,35.94589809
1/31/2015 23:37:39,40.23515157,48.06462542,47.00882695
2/1/2015 3:43:57,31.6092,31.9474,41.38
2/1/2015 5:09:36,"31,6092202478698",35.2661,37.2128
2/1/2015 6:59:54,55.32780302,33.8845952,39.55814764
2/1/2015 8:43:21,3723001476,4523297331,3781123316
2/1/2015 8:45:54,37.23001476,45.23297331,37.81123316
2/1/2015 22:34:20,49.9,36.68,43.98
2/2/2015 11:27:11,30.35920639,24.64276596,30.49634272
2/3/2015 3:07:12,45.23071077,30.99971352,40.63249312
2/3/2015 12:25:11,14.41,31.04,33.71
2/3/2015 13:49:42,13.24425152,28.18669657,33.612001
2/4/2015 13:57:27,52.73731623,40.46329057,34.87198644
2/4/2015 14:57:21,55.42,47.8062,37.297
2/4/2015 21:46:48,37.22027195,40.43965366,37.07898066
2/5/2015 3:56:36,16.64702242,47.35446134,22.19557553
2/5/2015 5:35:54,10,34.27,30.82
2/5/2015 10:12:39,61.3747,30.64413093,42.05915213
2/6/2015 5:02:06,20.93813373,33.3112005,31.67033747
2/6/2015 10:34:14,14.4118898,34.6101622,37.86048725
2/6/2015 20:41:23,53.1656567,32.46413784,33.92679242
2/7/2015 0:31:52,26.37158799,36.86654562,37.10372282
2/7/2015 3:37:48,26.72403202,50.53741242,40.38282685
2/7/2015 9:39:16,14.95365783,28.4278,39.72268
2/8/2015 7:44:38,57.09889244,45.28920914,33.50678919
2/8/2015 9:04:20,44.7233642,28.799595,36.17248201
2/8/2015 12:44:07,20,27.96533594,26.32570377
2/10/2015 10:27:35,52.3896,37.42596,34.04579
2/10/2015 22:31:19,13.12807362,37.79959714,36.40769944
2/10/2015 23:09:46,16.20090097,43.87724478,38.71779395
2/11/2015 7:51:02,57.10086924,46.39338231,36.45356071
2/11/2015 14:01:18,43.34,38.72,40.94
2/11/2015 15:04:59,55.32780302,39.42561909,37.62510809
2/11/2015 18:29:49,58.38207894,25.79500355,46.32526927
2/12/2015 0:16:10,57.10086924,39.84103675,25.01243483
2/12/2015 7:08:05,32.83940138,50.21995458,39.91881547
2/12/2015 12:39:10,42.19095492,44.52872354,43.58714084
2/13/2015 4:11:03,24.34246894,31.83598906,47.73113139
2/13/2015 18:47:13,55.991,35.411,43.606
2/14/2015 2:48:02,345,,
2/14/2015 2:49:09,44.41735794,35.29,
2/14/2015 2:49:53,44.42,35.29,40.64
2/15/2015 15:38:49,49.1759691,37.3196,35.3671
2/16/2015 11:31:06,28.96425464,37.6963237,49.18317196
2/16/2015 17:13:13,52.7373,39.27,40.96
2/16/2015 19:58:41,15.97422662,38.91791932,36.09948435
2/17/2015 3:37:56,33.96,36.68366907,34.69497815
2/17/2015 22:19:27,59.09639,32.6774,36.67491
2/18/2015 0:27:44,20.93813373,,
2/18/2015 0:43:22,51.74077519,40.73894456,36.24800694
2/18/2015 4:33:13,25.08567078,36.68366907,40.84725976
2/18/2015 7:15:27,13.13950746,41.68093474,40.15970816
2/18/2015 14:59:53,66.07593636,41.6988076,34.3163403
2/20/2015 7:38:21,12.74076808,46.59743469,34.81370418
2/21/2015 0:35:25,44.33082093,43.83832621,35.35334015
2/22/2015 12:34:20,13.73291581,33.42911451,40.84760505
2/22/2015 15:11:11,53.338,44.66,41.91
2/22/2015 16:38:31,36.818,46.851,43.904
2/22/2015 18:13:50,42.42,28.88,39.55
2/23/2015 9:49:48,31.38720636,38.23965689,31.7770094
2/24/2015 1:44:12,14.4426,31.42,35.761
2/24/2015 11:36:12,999,48,37
2/24/2015 18:12:52,17.26207976,45.9116099,35.98537111
2/25/2015 3:00:25,256,54,1224
2/25/2015 7:13:40,13.09508049,34.58810233,43.87075214
2/25/2015 17:18:16,40.78219363,27.92037286,38.77327936
2/25/2015 23:14:17,22.52712869,36.49789827,38.35958138
2/26/2015 13:07:34,51.5534912,30.54428747,42.1817507
2/27/2015 20:20:50,52.3896,39.68122,36.69091777
2/28/2015 10:03:39,40.2351,30.352,28.04312
2/28/2015 13:16:55,25.10417915,24.13883599,42.86897915
2/28/2015 13:35:26,20.574,34.91,39.48
3/1/2015 14:42:59,37.92123349,41.79830059,40.22242667
3/2/2015 6:37:15,26.16939407,26.94777624,38.26139959
3/2/2015 7:54:49,38.1968,40.82348,38.3152124
3/2/2015 13:24:01,40.23515157,51.21258354,40.30776553
3/2/2015 13:48:17,53.33809913,46.05847662,41.40211512
3/2/2015 21:51:10,36.86770007,30,25
3/4/2015 13:32:37,46.232,36.69266367,37.18711606
3/4/2015 15:31:21,63.10770677,41.33145449,37.71625
3/4/2015 23:54:02,55.32780302,32.74874281,33.44269984
3/5/2015 9:54:36,512,,
3/5/2015 17:27:59,46.8212358,38.40683308,37.73231028
3/6/2015 9:01:21,40.23515157,31.03599291,28.04312348
3/6/2015 10:56:30,31.38720636,40.9828,32.4849
3/6/2015 15:09:40,37.022045,48.03341301,34.84741859
3/7/2015 0:42:37,13.312,34.052,30.327
3/7/2015 8:08:19,50.39171237,34.8541839,38.02847096
3/7/2015 11:09:52,61.8499,47.502,29.32
3/7/2015 12:43:52,50.15278275,44.10083923,41.55331822
3/7/2015 13:00:23,16.02,31.6485,29.0584
3/8/2015 1:14:54,78.16760576,28.46301239,34.77405029
3/8/2015 4:34:24,40.87938196,48.63820926,36.93930622
3/8/2015 6:07:11,52.7051741,28.81483055,38.11990337
3/8/2015 13:02:44,64.69624,45.61,34.2
3/9/2015 12:05:22,45.45869651,36.27185699,36.5107376
3/10/2015 5:35:09,30.49285098,38.05285629,33.49942494
3/10/2015 6:58:46,43.20540474,44.42162762,36.72249964
3/11/2015 5:21:55,61.47989,39.77775,37.85218
3/11/2015 6:03:39,53.09713587,43.22986686,40.32828457
3/11/2015 13:46:17,28.52991019,27.691518,39.60943702
3/11/2015 21:54:13,40.57928532,43.096,42.231
3/12/2015 5:10:17,117,40.73,38.64
3/12/2015 23:55:37,40.14,39.57,12.6
3/13/2015 3:16:23,13.85616705,32.51358561,41.69545942
3/13/2015 17:14:48,40.52,40.48,38.55
3/14/2015 10:42:54,39,36.88,40.62
3/14/2015 11:12:40,22.3,35.92,
3/14/2015 14:57:55,42.19095492,41.975035,29.22680555
3/15/2015 12:43:27,22.36088208,33.1528,38.2568
3/15/2015 13:35:13,46.10854734,35.49532766,33.77406892
3/16/2015 6:22:14,53.86587764,41.74021675,43.79566646
3/16/2015 13:32:02,12.81192381,27.58989155,41.78811236
3/17/2015 1:03:34,22.36088208,43.61512279,39.12632322
3/18/2015 5:51:45,22.36088208,36.28610757,34.76198291
3/19/2015 3:15:36,43.43883205,33.22864732,35.80993494
3/19/2015 6:39:02,10,41.097,32.201
3/19/2015 12:09:41,44.07046,29.6822,32.77
3/19/2015 15:19:01,23.2223768,54.85423943,35.18985727
3/20/2015 5:08:42,52.73731623,36.68366907,28.04312348
3/20/2015 18:14:25,50.74961438,40.67130409,36.34127348
3/21/2015 6:09:51,26.78025193,51.96608446,40.56959476
3/21/2015 16:53:26,25.1041,33.378,35.145
3/22/2015 7:15:23,60.9087471,44.77512516,39.16832689
3/22/2015 7:48:08,20.57,37.11,40.57
3/22/2015 11:59:33,748,36.84,34.14
3/22/2015 18:43:47,45.23071,35.51365,
3/23/2015 3:18:08,33.96243809,33.96114,38.43
3/23/2015 6:45:39,59.63,29.52,37.24
3/23/2015 11:24:20,44.08874603,40.46526039,33.71087802
3/24/2015 3:40:03,15.38377623,39.21155573,39.804
3/24/2015 6:37:24,40.89873483,36.62450116,38.86994249
3/24/2015 12:53:46,22.36088208,49.6075388,34.13112274
3/24/2015 15:19:31,36.58133368,45.601,33.71
3/24/2015 15:28:39,45.23071077,36.20623457,33.72267947
3/25/2015 14:02:01,25.1,42.33,33.03
3/26/2015 18:23:57,946,41.47324447,39.75987024
3/27/2015 19:09:10,30.35920639,35.97452524,38.70759155
3/28/2015 4:32:27,14.22,43.19,24.81
3/28/2015 9:11:34,51.74077519,28.93320722,33.21992936
3/28/2015 13:03:10,46.8367,37.97574,35.3962
3/29/2015 5:06:19,50.51128,38.00047,37.1363
3/29/2015 7:07:01,22.7895,29.3548,33.0537
3/29/2015 7:27:38,23.22223768,28.19105473,35.42884184
3/29/2015 18:24:55,44.5889,33.07186,29.21566
3/30/2015 0:32:29,45.07320346,43.94936123,35.37243964
3/30/2015 4:02:17,19.23814943,32.3,44.79
3/30/2015 4:44:26,22.62969025,38.43931747,37.08791518
3/30/2015 8:30:26,50.3,37.72,43.32
3/31/2015 22:56:51,48.28467538,39.5762936,32.6021218
3/31/2015 19:41:53,65.22017435,41.67727219,32.95920215
4/1/2015 6:05:42,56.8868,47.1479,40.6465
4/1/2015 20:01:39,78.16760576,35.4402935,38.10660215
4/1/2015 22:26:49,52.48530021,33.47613122,40.16342653
4/1/2015 23:01:15,27.79611731,29.38,39.47351186
4/2/2015 16:48:13,42.19627,47.99823,36.08942
4/2/2015 20:03:46,45.36961061,40.38,39.9
4/2/2015 21:38:03,35.98537111,24.01855414,39.75310961
4/2/2015 23:21:32,26.919,29.2,38.8
4/3/2015 9:54:20,49.701,25.847,39.426
4/3/2015 14:30:56,61.45645,57.40911,39.13813
4/3/2015 21:00:18,14.4118898,34.44406943,38.32167758
4/4/2015 15:01:56,38.14987176,44.42977493,48.09208034
4/4/2015 15:26:37,23.22223768,43.83371355,46.39361278
4/4/2015 23:57:07,40.15707807,45.8190495,41.81929379
4/5/2015 0:52:14,55.38205108,33.21229841,39.55416774
4/5/2015 7:53:46,966,541.8,538.9
4/5/2015 9:38:36,19.42211433,38.7505,13.92223
4/5/2015 14:18:42,39.9455748,41.1986374,37.66485307
4/6/2015 9:47:01,55.3,32.4,41.2
4/6/2015 12:12:30,19.7126404,39.7429447,45.7715895
4/6/2015 16:46:09,52.7051741,46.59661595,37.50806313
4/7/2015 6:27:25,60.9087471,46.69388223,44.01260032
4/7/2015 15:00:36,51.09,42.83,31.69
4/7/2015 16:32:39,78.168,34.738,56.297
4/8/2015 1:00:08,44.689,36.683,37.86
4/8/2015 7:27:00,31.38720636,35.2266067,38.75823691
4/8/2015 12:54:42,52.08541283,39.30087501,35.76044938
4/8/2015 19:20:38,22.36,36.68,34
4/9/2015 2:06:49,40.45979461,27.38833261,36.17493853
4/9/2015 5:18:00,41.15088,23.88922,43.12279
4/9/2015 5:18:39,,,
4/9/2015 11:42:40,42.4382946,36.68366907,41.53704393
4/10/2015 3:43:13,52.70517,33.31309,33.69995
4/10/2015 4:42:26,44.7555931,16.43188805,11.35932278
4/10/2015 5:53:31,52.55527108,38.28761458,43.36547754
4/10/2015 11:49:32,22.62969025,44.51306984,38.54696963
4/11/2015 3:28:38,64.46,43.54,40.79
4/11/2015 8:23:40,25.10417915,33.57768226,27.35640565
4/11/2015 11:28:07,72,49.01442845,26.73596638
4/11/2015 23:41:24,,,
4/11/2015 23:41:21,26.51507812,32.04660578,30.77387184
4/12/2015 12:50:28,1038,31.75707,37.82662
4/12/2015 13:01:07,391,45.99744685,43.93352986
4/12/2015 15:10:30,53.7198,20.78442,36.23717
4/12/2015 15:20:26,22.789,49.3166588,31.12333003
4/13/2015 0:01:52,22.78947155,27.20640402,41.85418697
4/13/2015 4:38:10,40.2352,36.68367,41.08652
4/13/2015 9:12:27,22.36088208,49.03489651,31.50846913
4/14/2015 11:21:47,1024,10,10
4/14/2015 15:15:28,44.15829772,39.21590161,137.1361077
4/14/2015 20:24:44,51.7333917,38.683348,31.21653705
4/14/2015 20:46:04,70.697,44.85988418,31.27093251
4/17/2015 5:06:18,13.46,39.83,41.33
4/17/2015 11:33:32,22.36,36.68,37.86
4/17/2015 14:55:14,55.32780302,38.10743955,39.57163931
4/17/2015 18:18:16,51.55349118,30.77512449,41.42752982
4/17/2015 21:43:03,47.33513614,39.164,26.5771
4/19/2015 15:03:25,52.7,37.0113,37.853
4/20/2015 16:43:57,43.20540474,28.1801,49.0911485
4/21/2015 4:19:26,4,38.1,38.1
4/21/2015 11:07:33,36.67577959,36.5261,38.7741
4/21/2015 16:32:02,41.0894012,35.20082426,34.42678276
4/22/2015 2:29:14,13.51657116,30.28168124,45.73505165
4/22/2015 22:26:56,44.4663431,33.08700498,38.22953663
4/23/2015 2:30:02,70.69758,23.38,40.28
4/23/2015 5:03:01,26.16,41.64,35.41
4/23/2015 6:37:11,49.91543055,28.57245608,42.79766825
4/23/2015 7:11:17,66.07593636,36.64793001,35.4270363
4/23/2015 13:27:25,31.03599291,44.40602898,36.88139314
4/23/2015 19:27:43,39.9455748,47.88780016,26.10229134
4/24/2015 4:26:02,17.47793205,36.06169531,46.35812926
4/24/2015 9:17:05,49.24301886,38.19689661,46.83559468
4/24/2015 11:46:37,20.575,42.25,
4/24/2015 11:48:12,20.575,42.25,43.8
4/24/2015 14:22:25,25.62891096,46.47799498,39.73661598
4/25/2015 8:58:17,32.81714659,45.16015245,38.61982468
4/26/2015 23:35:09,12.811,28.6,40.199
4/27/2015 9:24:33,51.73,31.57,46.99
4/28/2015 7:09:34,15.38377623,46.85082967,41.08652481
4/28/2015 13:22:46,51.518,33.885,38.773
4/28/2015 19:01:17,22.629,49.873,33.139
4/28/2015 21:03:04,55.32780302,29.82004148,36.68787463
4/29/2015 15:09:22,20.57,42.85,38.06
4/30/2015 9:57:26,36.77,24.4,43.87
4/30/2015 11:17:36,43.2566,35.66793133,36.58496756
5/2/2015 2:38:43,19.60836298,42.51409947,34.61068
5/2/2015 14:10:08,18.78,40.05,37.68
5/2/2015 20:39:42,51.41591871,36.68366907,40.42079805
5/3/2015 17:01:44,29.54430186,36.32731979,37.28304175
5/4/2015 3:55:47,60.1,33.68,43.82
5/4/2015 10:34:20,13.89,34.014,42.255
5/5/2015 5:27:10,"40,4597946119711",3668366906995,3624800694349
5/5/2015 6:51:25,13.856,34.6101622,33.48753604
5/5/2015 16:25:49,44.15829772,49.96895763,37.58751868
5/5/2015 16:30:25,20.56592404,25.37929125,39.6530077
5/5/2015 17:31:37,6607593636,3294409198,4367521407
5/5/2015 19:08:59,66.07593,48.277,38.55
5/6/2015 7:12:39,50.8,44.4,38.7
5/7/2015 18:36:01,16.53673,38.96438,36.44732
5/7/2015 19:48:19,22.62969025,31.03599291,40.48725976
5/7/2015 21:34:23,13.5425,43.6549,34.5406
5/7/2015 22:51:44,25.10417915,42.33045307,33.02874619
5/8/2015 1:30:21,63.0979194,41.5,40.12728796
5/8/2015 1:48:12,55.149,48.78,36.0669
5/8/2015 12:52:56,47.79438,44.14932,50.70684
5/8/2015 23:27:52,25.10417915,25.10417915 60.9087471 23.22223768 51.55349118 22.62969025,29.55238862
5/9/2015 6:31:56,53.71979508,36.02780561,42.31209715
5/9/2015 6:50:42,44.28,31.1,46.88
5/9/2015 17:11:45,38.14987176,35.24441791,41.44554715
5/10/2015 5:05:15,44.41735794,33.13398299,34.8863009
5/10/2015 13:34:11,42.40000215,41.69229091,35.36414728
5/10/2015 14:00:05,40.78219,46.28984,39.78465
5/10/2015 16:42:02,25.67830398,34.6101622,40.05954401
5/10/2015 17:38:55,35.98537111,5.10418,23.22224
5/10/2015 19:10:14,40.45979461,29.17916001,31.57713465
5/11/2015 0:42:43,54.91,46.49,27.8
5/11/2015 10:19:24,13.54254262,43.63,39.87
5/11/2015 12:05:21,12.02,38.4,38.17
5/11/2015 14:27:17,13.85616705,27.92,29.55
5/11/2015 14:27:44,42.19095492,36.99326238,39.48414869
5/11/2015 17:17:07,46.8212358,31.11394281,33.32660803
5/12/2015 10:27:37,34.9734798,32.13951983,35.96823708
5/12/2015 11:01:50,13.40515015,46.1663533,33.88641113
5/12/2015 11:39:24,46.97597831,23.51143129,44.41612636
5/12/2015 12:36:25,13.73,32.43,36.51
5/12/2015 12:54:05,55.14907005,47.81163679,36.57619144
5/13/2015 20:05:24,916,29.62,40.15
5/14/2015 12:39:09,48.13794,21.86276,39.80462
5/15/2015 7:07:06,25.31038978,35.29695213,30.16474041
5/15/2015 7:52:08,30.35920639,40.91089352,39.6332111
5/15/2015 9:38:02,40.23515157,36.5847018,39.63609122
5/15/2015 11:46:00,50.93585281,40.29767714,38.41916709
5/17/2015 3:03:29,22.36088208,48.8714015,36.62863772
5/17/2015 4:56:31,41.19,41.68,39.15
5/17/2015 5:34:32,32.63072564,45.36411934,40.14783712
5/17/2015 11:40:21,42.19,48.96,42.27
5/17/2015 12:09:32,13.73291,37.0817,43.85101815
5/17/2015 20:06:56,43.2,28.2,36.354
5/17/2015 21:45:05,55.37663832,28.47891648,35.06861335
5/18/2015 13:09:59,64.12,33.46,40.49
5/18/2015 17:11:39,50.39171237,29.19467478,47.58647978
5/19/2015 15:19:31,25.10417915,38.72566157,41.62312711
5/20/2015 0:38:57,29.544,35.819,34.902
5/20/2015 13:33:41,12.91398125,31.52866474,37.24053104
5/20/2015 16:27:04,52.0765,38.5617,29.141
5/20/2015 16:40:36,53.44038214,37.01702131,41.40942804
5/20/2015 17:33:34,50.46999451,35.2455062,38.31003624
5/21/2015 5:51:07,40.23515157,33.8281911,25.58106427
5/21/2015 9:55:52,25.10417915,36.68366907,34.69497815
5/21/2015 10:41:06,52.18943088,41.85929489,31.439535
5/22/2015 7:55:07,20.57,33.16,40.84
5/23/2015 11:10:45,26.91918284,42.83046375,31.72204517
5/25/2015 4:49:23,"66,08","35,59","38,71"
5/25/2015 6:01:24,37.23001476,41.14826257,39.87125914
5/25/2015 12:27:51,36.58133368,32.88166393,41.90498685
5/26/2015 0:06:31,31.38720636,31.17652938,33.8099203
5/26/2015 4:48:13,55.38,32.59,37.59
5/26/2015 6:53:39,40.96366951,,
5/26/2015 14:29:12,13.58,32.50556192,39.09918614
5/26/2015 18:28:44,54.0877474,33.8845952,41.80323654
5/26/2015 23:18:03,36.7886,42.5336,36.90542
5/27/2015 13:17:17,40.23515,34.41802,42.3178
